DateKey,CalendarYear,CalendarYearLabel,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYearLabel,FiscalQuarterLabel,FiscalMonthLabel,IsWorkDay,IsHoliday,EuropeSeason,NorthAmericaSeason,AsiaSeason,MonthNumber,CalendarDayOfWeekNumber
2009-02-11,2009,Year 2009,H1,Q1,February,Week 7,Wednesday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
2009-02-12,2009,Year 2009,H1,Q1,February,Week 7,Thursday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2009-02-13,2009,Year 2009,H1,Q1,February,Week 7,Friday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
2009-02-14,2009,Year 2009,H1,Q1,February,Week 7,Saturday,2009,FiscalYear 2009,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
2009-02-15,2009,Year 2009,H1,Q1,February,Week 8,Sunday,2009,FiscalYear 2009,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
2009-02-16,2009,Year 2009,H1,Q1,February,Week 8,Monday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
2009-02-17,2009,Year 2009,H1,Q1,February,Week 8,Tuesday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
2009-02-18,2009,Year 2009,H1,Q1,February,Week 8,Wednesday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
2009-02-19,2009,Year 2009,H1,Q1,February,Week 8,Thursday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2009-02-20,2009,Year 2009,H1,Q1,February,Week 8,Friday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
2009-02-21,2009,Year 2009,H1,Q1,February,Week 8,Saturday,2009,FiscalYear 2009,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
2009-02-22,2009,Year 2009,H1,Q1,February,Week 9,Sunday,2009,FiscalYear 2009,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
2009-02-23,2009,Year 2009,H1,Q1,February,Week 9,Monday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
2009-02-24,2009,Year 2009,H1,Q1,February,Week 9,Tuesday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
2009-02-25,2009,Year 2009,H1,Q1,February,Week 9,Wednesday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
2009-02-26,2009,Year 2009,H1,Q1,February,Week 9,Thursday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2009-02-27,2009,Year 2009,H1,Q1,February,Week 9,Friday,2009,FiscalYear 2009,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
2009-02-28,2009,Year 2009,H1,Q1,February,Week 9,Saturday,2009,FiscalYear 2009,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
2009-03-01,2009,Year 2009,H1,Q1,March,Week 10,Sunday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2009-03-02,2009,Year 2009,H1,Q1,March,Week 10,Monday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
2009-03-03,2009,Year 2009,H1,Q1,March,Week 10,Tuesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2009-03-04,2009,Year 2009,H1,Q1,March,Week 10,Wednesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
2009-03-05,2009,Year 2009,H1,Q1,March,Week 10,Thursday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2009-03-06,2009,Year 2009,H1,Q1,March,Week 10,Friday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
2009-03-07,2009,Year 2009,H1,Q1,March,Week 10,Saturday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
2009-03-08,2009,Year 2009,H1,Q1,March,Week 11,Sunday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2009-03-09,2009,Year 2009,H1,Q1,March,Week 11,Monday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
2009-03-10,2009,Year 2009,H1,Q1,March,Week 11,Tuesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2009-03-11,2009,Year 2009,H1,Q1,March,Week 11,Wednesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
2009-03-12,2009,Year 2009,H1,Q1,March,Week 11,Thursday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2009-03-13,2009,Year 2009,H1,Q1,March,Week 11,Friday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
2009-03-14,2009,Year 2009,H1,Q1,March,Week 11,Saturday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
2009-03-15,2009,Year 2009,H1,Q1,March,Week 12,Sunday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2009-03-16,2009,Year 2009,H1,Q1,March,Week 12,Monday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
2009-03-17,2009,Year 2009,H1,Q1,March,Week 12,Tuesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2009-03-18,2009,Year 2009,H1,Q1,March,Week 12,Wednesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
2009-03-19,2009,Year 2009,H1,Q1,March,Week 12,Thursday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2009-03-20,2009,Year 2009,H1,Q1,March,Week 12,Friday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
2009-03-21,2009,Year 2009,H1,Q1,March,Week 12,Saturday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
2009-03-22,2009,Year 2009,H1,Q1,March,Week 13,Sunday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2009-03-23,2009,Year 2009,H1,Q1,March,Week 13,Monday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
2009-03-24,2009,Year 2009,H1,Q1,March,Week 13,Tuesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2009-03-25,2009,Year 2009,H1,Q1,March,Week 13,Wednesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
2009-03-26,2009,Year 2009,H1,Q1,March,Week 13,Thursday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2009-03-27,2009,Year 2009,H1,Q1,March,Week 13,Friday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
2009-03-28,2009,Year 2009,H1,Q1,March,Week 13,Saturday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
2009-03-29,2009,Year 2009,H1,Q1,March,Week 14,Sunday,2009,FiscalYear 2009,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2009-03-30,2009,Year 2009,H1,Q1,March,Week 14,Monday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
2009-03-31,2009,Year 2009,H1,Q1,March,Week 14,Tuesday,2009,FiscalYear 2009,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2009-04-01,2009,Year 2009,H1,Q2,April,Week 14,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
2009-04-02,2009,Year 2009,H1,Q2,April,Week 14,Thursday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
2009-04-03,2009,Year 2009,H1,Q2,April,Week 14,Friday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
2009-04-04,2009,Year 2009,H1,Q2,April,Week 14,Saturday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
2009-04-05,2009,Year 2009,H1,Q2,April,Week 15,Sunday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
2009-04-06,2009,Year 2009,H1,Q2,April,Week 15,Monday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
2009-04-07,2009,Year 2009,H1,Q2,April,Week 15,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
2009-04-08,2009,Year 2009,H1,Q2,April,Week 15,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
2009-04-09,2009,Year 2009,H1,Q2,April,Week 15,Thursday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
2009-04-10,2009,Year 2009,H1,Q2,April,Week 15,Friday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
2009-04-11,2009,Year 2009,H1,Q2,April,Week 15,Saturday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
2009-04-12,2009,Year 2009,H1,Q2,April,Week 16,Sunday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
2009-04-13,2009,Year 2009,H1,Q2,April,Week 16,Monday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
2009-04-14,2009,Year 2009,H1,Q2,April,Week 16,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
2009-04-15,2009,Year 2009,H1,Q2,April,Week 16,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
2009-04-16,2009,Year 2009,H1,Q2,April,Week 16,Thursday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
2009-04-17,2009,Year 2009,H1,Q2,April,Week 16,Friday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
2009-04-18,2009,Year 2009,H1,Q2,April,Week 16,Saturday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
2009-04-19,2009,Year 2009,H1,Q2,April,Week 17,Sunday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
2009-04-20,2009,Year 2009,H1,Q2,April,Week 17,Monday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
2009-04-21,2009,Year 2009,H1,Q2,April,Week 17,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
2009-04-22,2009,Year 2009,H1,Q2,April,Week 17,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
2009-04-23,2009,Year 2009,H1,Q2,April,Week 17,Thursday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
2009-04-24,2009,Year 2009,H1,Q2,April,Week 17,Friday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
2009-04-25,2009,Year 2009,H1,Q2,April,Week 17,Saturday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
2009-04-26,2009,Year 2009,H1,Q2,April,Week 18,Sunday,2009,FiscalYear 2009,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
2009-04-27,2009,Year 2009,H1,Q2,April,Week 18,Monday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
2009-04-28,2009,Year 2009,H1,Q2,April,Week 18,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
2009-04-29,2009,Year 2009,H1,Q2,April,Week 18,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
2009-04-30,2009,Year 2009,H1,Q2,April,Week 18,Thursday,2009,FiscalYear 2009,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
2009-05-01,2009,Year 2009,H1,Q2,May,Week 18,Friday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
2009-05-02,2009,Year 2009,H1,Q2,May,Week 18,Saturday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
2009-05-03,2009,Year 2009,H1,Q2,May,Week 19,Sunday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
2009-05-04,2009,Year 2009,H1,Q2,May,Week 19,Monday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
2009-05-05,2009,Year 2009,H1,Q2,May,Week 19,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
2009-05-06,2009,Year 2009,H1,Q2,May,Week 19,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
2009-05-07,2009,Year 2009,H1,Q2,May,Week 19,Thursday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
2009-05-08,2009,Year 2009,H1,Q2,May,Week 19,Friday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
2009-05-09,2009,Year 2009,H1,Q2,May,Week 19,Saturday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
2009-05-10,2009,Year 2009,H1,Q2,May,Week 20,Sunday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
2009-05-11,2009,Year 2009,H1,Q2,May,Week 20,Monday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
2009-05-12,2009,Year 2009,H1,Q2,May,Week 20,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
2009-05-13,2009,Year 2009,H1,Q2,May,Week 20,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
2009-05-14,2009,Year 2009,H1,Q2,May,Week 20,Thursday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
2009-05-15,2009,Year 2009,H1,Q2,May,Week 20,Friday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
2009-05-16,2009,Year 2009,H1,Q2,May,Week 20,Saturday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
2009-05-17,2009,Year 2009,H1,Q2,May,Week 21,Sunday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
2009-05-18,2009,Year 2009,H1,Q2,May,Week 21,Monday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
2009-05-19,2009,Year 2009,H1,Q2,May,Week 21,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
2009-05-20,2009,Year 2009,H1,Q2,May,Week 21,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
2009-05-21,2009,Year 2009,H1,Q2,May,Week 21,Thursday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
2009-05-22,2009,Year 2009,H1,Q2,May,Week 21,Friday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
2009-05-23,2009,Year 2009,H1,Q2,May,Week 21,Saturday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
2009-05-24,2009,Year 2009,H1,Q2,May,Week 22,Sunday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
2009-05-25,2009,Year 2009,H1,Q2,May,Week 22,Monday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
2009-05-26,2009,Year 2009,H1,Q2,May,Week 22,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
2009-05-27,2009,Year 2009,H1,Q2,May,Week 22,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
2009-05-28,2009,Year 2009,H1,Q2,May,Week 22,Thursday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
2009-05-29,2009,Year 2009,H1,Q2,May,Week 22,Friday,2009,FiscalYear 2009,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
2009-05-30,2009,Year 2009,H1,Q2,May,Week 22,Saturday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
2009-05-31,2009,Year 2009,H1,Q2,May,Week 23,Sunday,2009,FiscalYear 2009,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
2009-06-01,2009,Year 2009,H1,Q2,June,Week 23,Monday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
2009-06-02,2009,Year 2009,H1,Q2,June,Week 23,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
2009-06-03,2009,Year 2009,H1,Q2,June,Week 23,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
2009-06-04,2009,Year 2009,H1,Q2,June,Week 23,Thursday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
2009-06-05,2009,Year 2009,H1,Q2,June,Week 23,Friday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
2009-06-06,2009,Year 2009,H1,Q2,June,Week 23,Saturday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
2009-06-07,2009,Year 2009,H1,Q2,June,Week 24,Sunday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
2009-06-08,2009,Year 2009,H1,Q2,June,Week 24,Monday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
2009-06-09,2009,Year 2009,H1,Q2,June,Week 24,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
2009-06-10,2009,Year 2009,H1,Q2,June,Week 24,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
2009-06-11,2009,Year 2009,H1,Q2,June,Week 24,Thursday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
2009-06-12,2009,Year 2009,H1,Q2,June,Week 24,Friday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
2009-06-13,2009,Year 2009,H1,Q2,June,Week 24,Saturday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
2009-06-14,2009,Year 2009,H1,Q2,June,Week 25,Sunday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
2009-06-15,2009,Year 2009,H1,Q2,June,Week 25,Monday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
2009-06-16,2009,Year 2009,H1,Q2,June,Week 25,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
2009-06-17,2009,Year 2009,H1,Q2,June,Week 25,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
2009-06-18,2009,Year 2009,H1,Q2,June,Week 25,Thursday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
2009-06-19,2009,Year 2009,H1,Q2,June,Week 25,Friday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
2009-06-20,2009,Year 2009,H1,Q2,June,Week 25,Saturday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
2009-06-21,2009,Year 2009,H1,Q2,June,Week 26,Sunday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
2009-06-22,2009,Year 2009,H1,Q2,June,Week 26,Monday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
2009-06-23,2009,Year 2009,H1,Q2,June,Week 26,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
2009-06-24,2009,Year 2009,H1,Q2,June,Week 26,Wednesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,3
2009-06-25,2009,Year 2009,H1,Q2,June,Week 26,Thursday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,4
2009-06-26,2009,Year 2009,H1,Q2,June,Week 26,Friday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,5
2009-06-27,2009,Year 2009,H1,Q2,June,Week 26,Saturday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,6
2009-06-28,2009,Year 2009,H1,Q2,June,Week 27,Sunday,2009,FiscalYear 2009,H1,Q2,Month 6,WeekEnd,Yes,No Season,No Season,No Season,6,7
2009-06-29,2009,Year 2009,H1,Q2,June,Week 27,Monday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,1
2009-06-30,2009,Year 2009,H1,Q2,June,Week 27,Tuesday,2009,FiscalYear 2009,H1,Q2,Month 6,WorkDay,No,No Season,No Season,No Season,6,2
2009-07-01,2009,Year 2009,H2,Q3,July,Week 27,Wednesday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,3
2009-07-02,2009,Year 2009,H2,Q3,July,Week 27,Thursday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,4
2009-07-03,2009,Year 2009,H2,Q3,July,Week 27,Friday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,5
2009-07-04,2009,Year 2009,H2,Q3,July,Week 27,Saturday,2009,FiscalYear 2009,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,6
2009-07-05,2009,Year 2009,H2,Q3,July,Week 28,Sunday,2009,FiscalYear 2009,H2,Q3,Month 7,WeekEnd,Yes,Back to School,Back to School,No Season,7,7
2009-07-06,2009,Year 2009,H2,Q3,July,Week 28,Monday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,1
2009-07-07,2009,Year 2009,H2,Q3,July,Week 28,Tuesday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,2
2009-07-08,2009,Year 2009,H2,Q3,July,Week 28,Wednesday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,3
2009-07-09,2009,Year 2009,H2,Q3,July,Week 28,Thursday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,4
2009-07-10,2009,Year 2009,H2,Q3,July,Week 28,Friday,2009,FiscalYear 2009,H2,Q3,Month 7,WorkDay,No,Back to School,Back to School,No Season,7,5
